Estabelecimento;CodigoEstabelecimento;UnidadeOrganica;CodigoUnidadeOrganica;Natureza;TipoEnsino;NomeCurso;CodigoCurso;Grau
Universidade de Coimbra;0500;Faculdade de Letras;0505;Público;Universitário;Ciência da Informação;9694;Licenciatura 1.º ciclo
Universidade de Coimbra;0500;Faculdade de Letras;0505;Público;Universitário;Jornalismo e Comunicação;9773;Licenciatura 1.º ciclo
Universidade de Coimbra;0500;Faculdade de Letras;0505;Público;Universitário;Línguas Modernas;9779;Licenciatura 1.º ciclo
Universidade de Coimbra;0500;Faculdade de Letras;0505;Público;Universitário;Turismo, Território e Patrimónios;L109;Licenciatura 1.º ciclo
Universidade de Coimbra;0500;Faculdade de Medicina;0506;Público;Universitário;Medicina Dentária;9548;Mestrado Integrado
Universidade de Coimbra;0500;Faculdade de Medicina;0506;Público;Universitário;Medicina;9813;Mestrado Integrado
Universidade de Coimbra;0500;Faculdade de Psicologia e de Ciências da Educação;0507;Público;Universitário;Ciências da Educação;9026;Licenciatura 1.º ciclo
Universidade de Coimbra;0500;Faculdade de Psicologia e de Ciências da Educação;0507;Público;Universitário;Psicologia;9219;Licenciatura 1.º ciclo
Universidade de Coimbra;0500;Faculdade de Psicologia e de Ciências da Educação;0507;Público;Universitário;Serviço Social;9238;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Artes;0603;Público;Universitário;Design;9069;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Artes;0603;Público;Universitário;Música;9214;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Artes;0603;Público;Universitário;Teatro;9243;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Artes;0603;Público;Universitário;Arquitetura;9257;Mestrado Integrado
Universidade de Évora;0600;Escola de Artes;0603;Público;Universitário;Artes Plásticas e Multimédia;9347;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Público;Universitário;Biologia Humana;8262;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Público;Universitário;Agronomia;9003;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Público;Universitário;Biologia;9011;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Público;Universitário;Biologia e Geologia;9012;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Público;Universitário;Bioquímica;9015;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Público;Universitário;Biotecnologia;9016;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Público;Universitário;Engenharia Informática;9119;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Público;Universitário;Geografia;9143;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Público;Universitário;Matemática;9209;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Público;Universitário;Matemática Aplicada à Economia e à Gestão;9210;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Público;Universitário;Engenharia Mecatrónica;9751;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Público;Universitário;Enologia;9752;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Público;Universitário;Ciência e Tecnologia Animal;9818;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Público;Universitário;Medicina Veterinária;9847;Mestrado Integrado
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Público;Universitário;Engenharia de Energias Renováveis;9910;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Público;Universitário;Ecologia e Ambiente;L090;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Público;Universitário;Engenharia Aeroespacial;L221;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Ciências e Tecnologia;0602;Público;Universitário;Inteligência Artificial e Ciência de Dados;L227;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Ciências Sociais;0604;Público;Universitário;História e Arqueologia;8251;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Ciências Sociais;0604;Público;Universitário;Ciências da Educação;9026;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Ciências Sociais;0604;Público;Universitário;Economia;9081;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Ciências Sociais;0604;Público;Universitário;Gestão;9147;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Ciências Sociais;0604;Público;Universitário;Psicologia;9219;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Ciências Sociais;0604;Público;Universitário;Relações Internacionais;9229;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Ciências Sociais;0604;Público;Universitário;Sociologia;9240;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Ciências Sociais;0604;Público;Universitário;Turismo;9254;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Ciências Sociais;0604;Público;Universitário;Património Cultural;9787;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Ciências Sociais;0604;Público;Universitário;Educação Básica;9853;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Ciências Sociais;0604;Público;Universitário;Línguas e Literaturas;L047;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Ciências Sociais;0604;Público;Universitário;Filosofia e Cultura Contemporânea;L365;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Saúde e Desenvolvimento Humano;0605;Público;Universitário;Ciências Farmacêuticas;9494;Mestrado Integrado
Universidade de Évora;0600;Escola de Saúde e Desenvolvimento Humano;0605;Público;Universitário;Ciências do Desporto;9707;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Saúde e Desenvolvimento Humano;0605;Público;Universitário;Reabilitação Psicomotora;9841;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola de Saúde e Desenvolvimento Humano;0605;Público;Universitário;Ciências Biomédicas e da Saúde;L256;Licenciatura 1.º ciclo
Universidade de Évora;0600;Escola Superior de Enfermagem de São João de Deus;7030;Público;Politécnico;Enfermagem;9500;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Público;Universitário;Conservação - Restauro;8036;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Público;Universitário;Bioquímica;9015;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Público;Universitário;Engenharia Civil;9089;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Público;Universitário;Engenharia de Materiais;9096;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Público;Universitário;Engenharia do Ambiente;9099;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Público;Universitário;Engenharia e Gestão Industrial;9104;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Público;Universitário;Engenharia Física;9113;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Público;Universitário;Engenharia Informática;9119;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Público;Universitário;Engenharia Mecânica;9123;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Público;Universitário;Engenharia Química e Biológica;9126;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Público;Universitário;Matemática;9209;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Público;Universitário;Química Aplicada;9224;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Público;Universitário;Biologia Celular e Molecular;9348;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Público;Universitário;Engenharia Biomédica;9455;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Público;Universitário;Matemática Aplicada à Gestão do Risco;L167;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Público;Universitário;Engenharia Eletrotécnica e de Computadores;L209;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Público;Universitário;Engenharia de Micro e Nanotecnologias;L231;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Público;Universitário;Tecnologia Agro-Industrial;L286;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Público;Universitário;Engenharia de Comunicações e de Informação;L358;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências e Tecnologia;0903;Público;Universitário;Geologia para a Sustentabilidade;L370;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências Médicas;0901;Público;Universitário;Ciências da Nutrição;9554;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências Médicas;0901;Público;Universitário;Medicina;9813;Mestrado Integrado
Universidade Nova de Lisboa;0900;Faculdade de Ciências Sociais e Humanas;0902;Público;Universitário;Sociologia (regime pós-laboral);8109;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências Sociais e Humanas;0902;Público;Universitário;Arqueologia;9006;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências Sociais e Humanas;0902;Público;Universitário;Ciência Política e Relações Internacionais;9020;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências Sociais e Humanas;0902;Público;Universitário;Ciências da Comunicação;9023;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências Sociais e Humanas;0902;Público;Universitário;Ciências da Linguagem;9040;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências Sociais e Humanas;0902;Público;Universitário;Ciências Musicais;9046;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências Sociais e Humanas;0902;Público;Universitário;Filosofia;9139;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências Sociais e Humanas;0902;Público;Universitário;Geografia e Planeamento Regional;9145;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências Sociais e Humanas;0902;Público;Universitário;História;9181;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências Sociais e Humanas;0902;Público;Universitário;História da Arte;9182;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências Sociais e Humanas;0902;Público;Universitário;Línguas, Literaturas e Culturas;9204;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências Sociais e Humanas;0902;Público;Universitário;Sociologia;9240;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências Sociais e Humanas;0902;Público;Universitário;Tradução;9252;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências Sociais e Humanas;0902;Público;Universitário;Antropologia;9448;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Ciências Sociais e Humanas;0902;Público;Universitário;Estudos Portugueses;9917;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Direito;0911;Público;Universitário;Direito;9078;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Economia;0904;Público;Universitário;Economia;9081;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Economia;0904;Público;Universitário;Gestão;9147;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Faculdade de Economia;0904;Público;Universitário;Estudos do Mar;L313;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Instituto Superior de Estatística e Gestão de Informação;0906;Público;Universitário;Sistemas e Tecnologias de Informação;8259;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Instituto Superior de Estatística e Gestão de Informação;0906;Público;Universitário;Gestão de Informação;9155;Licenciatura 1.º ciclo
Universidade Nova de Lisboa;0900;Instituto Superior de Estatística e Gestão de Informação;0906;Público;Universitário;Ciência de Dados;L188;Licenciatura 1.º ciclo
Universidade do Minho;1000;Escola Superior de Enfermagem;7010;Público;Politécnico;Enfermagem;9500;Licenciatura 1.º ciclo
Universidade do Minho;1000;Universidade do Minho;1000;Público;Universitário;Geografia e Planeamento;8183;Licenciatura 1.º ciclo
Universidade do Minho;1000;Universidade do Minho;1000;Público;Universitário;Optometria e Ciências da Visão;8184;Licenciatura 1.º ciclo
Universidade do Minho;1000;Universidade do Minho;1000;Público;Universitário;Direito (regime pós-laboral);8358;Licenciatura 1.º ciclo
Universidade do Minho;1000;Universidade do Minho;1000;Público;Universitário;Educação (regime pós-laboral);8427;Licenciatura 1.º ciclo
Universidade do Minho;1000;Universidade do Minho;1000;Público;Universitário;Design de Produto;8494;Licenciatura 1.º ciclo
Universidade do Minho;1000;Universidade do Minho;1000;Público;Universitário;Administração Pública;9002;Licenciatura 1.º ciclo
Universidade do Minho;1000;Universidade do Minho;1000;Público;Universitário;Arqueologia;9006;Licenciatura 1.º ciclo
Universidade do Minho;1000;Universidade do Minho;1000;Público;Universitário;Biologia e Geologia;9012;Licenciatura 1.º ciclo
Universidade do Minho;1000;Universidade do Minho;1000;Público;Universitário;Bioquímica;9015;Licenciatura 1.º ciclo
Universidade do Minho;1000;Universidade do Minho;1000;Público;Universitário;Ciência Política;9019;Licenciatura 1.º ciclo
Universidade do Minho;1000;Universidade do Minho;1000;Público;Universitário;Ciências da Comunicação;9023;Licenciatura 1.º ciclo
Universidade do Minho;1000;Universidade do Minho;1000;Público;Universitário;Contabilidade;9056;Licenciatura 1.º ciclo
Universidade do Minho;1000;Universidade do Minho;1000;Público;Universitário;Direito;9078;Licenciatura 1.º ciclo
Universidade do Minho;1000;Universidade do Minho;1000;Público;Universitário;Economia;9081;Licenciatura 1.º ciclo
Universidade do Minho;1000;Universidade do Minho;1000;Público;Universitário;Engenharia Civil;9089;Licenciatura 1.º ciclo
Universidade do Minho;1000;Universidade do Minho;1000;Público;Universitário;Engenharia de Materiais;9096;Licenciatura 1.º ciclo
Universidade do Minho;1000;Universidade do Minho;1000;Público;Universitário;Engenharia de Telecomunicações e Informática;9098;Licenciatura 1.º ciclo
Universidade do Minho;1000;Universidade do Minho;1000;Público;Universitário;Engenharia e Gestão Industrial;9104;Licenciatura 1.º ciclo
